CardNo,CardCount,Money
184919,88,337.50000000000006
184920,66,296.79999999999995
184922,7,204.0
184923,20,117.60000000000001
184926,67,217.50000000000006
184927,44,269.5
184928,32,79.6
184930,31,204.6
184932,40,181.20000000000002
184933,1,0.6
184934,73,181.1
184935,9,78.0
184937,80,525.4
184938,50,343.6
184939,80,340.70000000000005
184941,25,115.0
184942,59,403.1000000000001
184943,35,146.60000000000002
184944,82,625.0
184945,36,127.00000000000003
184946,97,188.10000000000005
184948,62,199.70000000000002
184950,79,205.59999999999994
184951,96,305.30000000000007
184952,130,218.59999999999994
184953,113,325.7999999999999
184954,34,110.30000000000001
184955,47,138.20000000000005
184956,44,255.39999999999998
184958,20,104.5
184959,29,119.7
184960,101,202.20000000000007
184962,48,248.19999999999996
184963,27,95.5
184964,67,262.9999999999999
184969,85,498.7
184971,88,260.6
184972,138,327.7999999999999
184975,40,171.6
184976,133,404.99999999999983
184977,54,191.19999999999996
184979,64,342.9
184980,16,100.6
184981,58,400.2
184982,75,434.29999999999995
184983,11,51.00000000000001
184984,3,19.2
184986,128,271.30000000000007
184988,44,212.99999999999994
184989,94,295.19999999999993
184990,58,143.69999999999996
184991,49,226.29999999999998
184993,5,16.4
184994,63,327.2
184995,46,312.99999999999994
184996,118,418.4999999999999
184997,196,435.9999999999998
184999,114,414.90000000000003
185000,56,207.8
185002,40,132.70000000000002
185004,136,396.7000000000001
185006,67,159.0
185008,11,111.5
185009,161,443.59999999999985
185010,1,75.6
185011,10,56.4
185012,36,110.19999999999999
185013,1,1.8
185015,97,320.40000000000003
185017,25,106.9
185019,109,371.8000000000001
185020,125,312.9
185021,91,458.40000000000003
185022,88,304.8
185023,79,408.4
185024,20,53.699999999999996
185026,161,518.8000000000003
185027,11,22.4
185029,64,392.7
185031,53,475.90000000000003
185032,151,870.9000000000002
185033,76,184.5
185034,2,5.0
185035,80,203.79999999999998
185036,29,111.69999999999999
185037,32,156.60000000000002
185038,128,573.8000000000001
185039,28,112.69999999999999
185041,83,304.9
185042,99,317.30000000000007
185043,90,503.70000000000016
185044,51,271.19999999999993
185045,38,168.39999999999998
185048,1,5.0
185050,23,66.9
185052,38,187.79999999999998
185053,14,55.0
185054,6,12.6
185059,18,99.52000000000001
185062,50,185.29999999999998
185064,82,614.4000000000001
185065,55,148.1
185067,55,145.5
185068,1,125.7
185069,91,449.70000000000005
185071,87,473.29999999999995
185073,1,2.0
185074,29,156.6
185075,70,405.8999999999999
185076,131,936.1000000000001
185078,163,732.3999999999999
185079,114,279.99999999999994
185080,78,311.29999999999995
185081,93,233.99999999999994
185083,12,49.5
185084,81,403.49999999999994
185085,112,301.7999999999999
185086,41,77.5
185088,16,52.0
185089,49,207.39999999999995
185091,34,179.6
185092,89,214.0999999999999
185093,83,408.3
185094,13,66.6
185101,37,246.86
185103,5,31.0
185104,77,421.70000000000005
185105,41,2337.9
185107,49,217.19999999999996
185109,18,136.0
185110,134,448.9000000000002
185111,100,349.19999999999993
185115,73,413.2999999999999
185116,164,486.2000000000003
185118,62,279.29999999999995
185119,66,168.8
185120,13,67.7
185121,78,299.2
185122,106,380.29999999999995
185124,126,467.3000000000001
185125,128,541.3999999999999
185126,72,381.0
185127,122,448.5999999999998
185128,50,80.4
185129,88,201.79999999999993
185130,6,12.0
185131,47,123.50000000000003
185132,75,300.40000000000003
185133,162,399.60000000000036
185134,115,428.6000000000001
185135,59,197.10000000000002
185139,153,438.4000000000001
185140,17,56.300000000000004
185142,140,289.40000000000003
185143,30,101.7
185144,30,98.79999999999998
185145,46,119.00000000000001
185146,98,340.65
185147,67,259.49999999999994
185148,45,172.80000000000004
185149,92,668.6000000000001
185151,75,427.20000000000005
185152,37,146.5
185154,76,272.29999999999995
185155,47,246.8
185157,40,163.29999999999998
185158,66,201.10000000000005
185159,92,530.1000000000001
185160,54,263.29999999999995
185161,7,38.0
185162,89,301.40000000000003
185163,161,391.6999999999998
185164,6,18.200000000000003
185166,1,0.5
185167,9,17.2
185168,82,356.00000000000006
185169,82,260.5999999999999
185170,51,308.90000000000003
185171,6,10.6
185172,1,12.0
185173,97,217.20000000000005
185176,119,460.3999999999999
185177,120,336.1
185178,56,928.3000000000002
185180,100,398.8
185182,37,100.49999999999999
185183,97,319.29999999999995
185184,86,343.1999999999999
185185,168,518.7000000000003
185186,111,446.90000000000015
185187,85,6487.700000000001
185188,81,428.6
185189,74,278.0
185190,1,129.1
185191,11,51.9
185194,16,112.5
185195,92,412.5
185197,115,376.09999999999997
185198,16,69.19999999999999
185199,12,99.8
185200,1,4.0
185201,71,273.09999999999997
185202,59,302.7
185203,69,394.5
185204,22,71.9
185206,14,56.00000000000001
185207,32,112.0
185208,10,62.2
185209,17,27.4
185210,74,328.40000000000003
185211,43,153.60000000000002
185212,5,28.5
185213,43,158.09999999999997
185214,82,215.09999999999994
185215,53,237.29999999999998
185216,46,401.00000000000006
185217,88,285.7000000000001
185218,93,179.20000000000005
185219,39,162.4
185220,8,38.800000000000004
185221,16,64.1
185222,14,77.0
185223,1,7.6
185225,86,347.5000000000001
185226,85,255.3000000000001
185227,82,192.89999999999998
185228,35,112.5
185229,110,773.1000000000001
185230,153,278.30000000000007
185231,122,408.9999999999999
185232,135,542.6999999999999
185233,43,199.09999999999994
185234,80,194.29999999999998
185236,15,87.5
185237,31,211.0
185238,108,446.9
185239,129,452.2900000000003
185240,46,238.2
185241,90,338.4
185242,62,170.49999999999991
185243,214,483.1000000000001
185244,95,552.4000000000002
185245,54,170.90000000000003
185248,6,25.2
185249,18,86.30000000000001
185251,24,172.6
185252,33,106.1
185253,121,315.09999999999997
185254,61,252.7
185257,84,353.69999999999993
185258,15,99.89999999999999
185260,101,434.90000000000003
185261,191,426.39999999999975
185263,79,239.39999999999998
185264,52,224.6
185266,34,348.09999999999997
185267,41,230.0
185268,94,293.29999999999995
185269,41,196.5
185273,87,297.1
185274,200,559.6000000000004
185276,90,400.9999999999999
185277,219,769.0999999999998
185278,79,316.30000000000007
185281,29,189.5
185282,26,133.1
185283,80,378.3
185285,85,293.79999999999995
185287,66,238.89999999999995
185288,1,3.5
185290,17,90.39999999999999
185291,6,10.499999999999998
185292,8,42.5
185293,1,0.4
185294,74,216.99999999999997
185295,67,311.99999999999994
185296,82,266.90000000000003
185297,28,85.9
185299,61,411.3
185300,66,310.59999999999997
185302,59,288.8
185303,42,132.8
185304,118,250.50000000000006
185305,43,189.2
185306,25,328.5
185307,31,53.899999999999984
185308,13,70.60000000000001
185310,24,54.5
185311,93,397.00000000000006
185313,143,281.3
185315,85,384.60000000000014
185316,253,709.8999999999999
185317,24,129.1
185318,22,121.29999999999998
185319,26,187.7
185320,41,173.59999999999997
185321,81,388.00000000000006
185322,27,139.3
185323,37,242.3
185324,46,181.3
185325,4,26.0
185326,2,6.1
185327,70,230.69999999999996
185328,87,225.09999999999997
185329,77,233.45
185331,144,308.89999999999986
185332,15,56.8
185333,33,147.1
185335,31,150.39999999999998
185336,25,100.5
185337,55,198.50000000000003
185339,58,296.6
185340,61,191.09999999999997
185341,16,66.6
185342,48,134.4
185343,5,124.5
185345,89,215.09999999999994
185346,73,476.3
185347,36,84.4
185348,65,238.70000000000002
185353,20,105.8
185354,41,88.3
185355,67,290.70000000000005
185357,65,343.3
185358,84,352.0000000000001
185359,49,276.29999999999995
185361,31,282.0
185362,123,472.7
185363,128,317.1
185364,17,49.699999999999996
185365,21,89.19999999999999
185366,99,349.1
185367,44,229.50000000000003
185368,78,185.20000000000002
185369,20,99.99999999999999
185370,123,380.29999999999995
185371,44,130.89999999999998
185373,46,130.20000000000002
185374,1,0.6
185375,59,340.08000000000004
185377,46,139.8
185378,56,308.0
185379,3,8.5
185381,22,87.5
185382,36,209.99999999999997
185383,58,201.29999999999995
185384,47,192.29999999999998
185385,64,244.39999999999998
185386,94,296.1999999999999
185387,138,447.3000000000002
185388,11,49.6
185389,3,21.0
185390,15,165.70000000000002
185391,108,387.3000000000001
185393,67,248.99999999999994
185395,23,129.4
185396,1,12.8
185397,18,89.9
185398,106,463.70000000000005
185399,88,345.6
185400,200,689.3999999999997
185401,34,101.50000000000001
185402,64,220.59999999999997
185403,51,257.7
185404,138,473.09999999999974
185405,80,564.9000000000001
185406,137,484.8000000000001
185407,16,127.0
185408,8,48.5
185409,79,298.6000000000001
185410,113,351.79999999999995
185411,56,271.70000000000005
185412,114,310.4
185413,107,309.3000000000001
185415,16,53.5
185416,29,713.1
185417,82,437.0
185418,19,48.60000000000001
185419,48,199.5
185420,141,432.2000000000002
185421,61,217.9
185422,11,37.0
185423,79,209.4
185424,40,470.7
185425,142,448.3000000000003
185427,55,269.09999999999997
185428,16,101.8
185429,57,228.3
185430,20,85.6
185431,159,887.7000000000002
185432,68,318.2
185433,111,343.3999999999999
185434,16,91.0
185435,73,318.1
185436,33,202.79999999999998
185438,89,262.29999999999995
185439,4,340.0
185440,98,355.1
185441,88,1130.2
185442,42,151.4
185443,40,198.2
185444,36,148.20000000000002
185446,103,235.8999999999999
185447,72,380.09999999999997
185448,10,20.4
185449,98,323.59999999999997
185450,99,284.4
185453,22,70.8
185454,59,318.30000000000007
185456,88,548.9000000000001
185457,85,398.9000000000001
185458,157,481.4
185459,27,99.6
185460,55,348.6
185461,62,228.6
185462,100,400.8000000000001
185463,115,297.29999999999995
185464,63,296.7
185465,136,561.3000000000002
185466,120,462.20000000000016
185467,31,121.9
185468,76,329.4
185469,66,233.50000000000006
185470,71,329.20000000000005
185471,1,0.1
185472,85,388.6000000000001
185473,13,67.1
185474,1,51.1
185475,97,331.3999999999999
185476,149,459.2000000000003
185477,72,340.4
185478,22,160.39999999999998
185480,42,252.29999999999998
185483,70,114.2
185484,15,76.7
185485,69,323.1000000000001
185486,2,100.0
185487,72,342.19999999999993
185488,62,281.1
185489,72,297.8999999999999
185490,100,483.8
185491,38,187.79999999999998
185492,44,186.09999999999997
185493,118,239.50000000000003
185496,41,259.4
185497,116,263.79999999999995
185498,65,260.29999999999995
185499,57,489.0999999999999
185500,22,44.400000000000006
185501,98,277.18999999999994
185502,175,721.2000000000004
185503,99,376.19999999999993
185504,10,84.5
185505,76,318.6
185507,43,88.6
185508,20,104.89999999999999
185510,153,420.9000000000001
185512,42,144.7
185513,26,119.9
185514,14,52.800000000000004
185515,53,271.9
185516,29,130.6
185517,62,133.50000000000003
185518,65,153.4
185519,36,139.5
185520,57,195.2
185521,79,204.79999999999998
185522,36,92.0
185523,42,271.19999999999993
185524,31,96.29999999999998
185525,68,199.69999999999996
185526,63,151.20000000000005
185527,80,423.8000000000001
185528,22,98.6
185530,28,160.39999999999995
185531,15,230.89999999999998
185532,5,50.0
185533,102,200.00000000000003
185534,20,46.6
185535,15,129.5
185536,103,332.90000000000003
185537,5,31.0
185538,56,284.3
185539,85,350.4
185540,97,439.1000000000001
185541,112,274.69999999999993
185542,22,70.3
185543,60,298.09999999999997
185544,78,338.0
185545,98,269.70000000000005
185546,46,78.2
185547,52,160.8
185548,45,217.6
185549,59,304.49999999999994
185550,16,101.4
185551,85,449.20000000000016
185552,78,252.19999999999996
185553,58,273.4
185554,42,115.4
185555,91,452.20000000000005
185556,37,276.9
185557,14,46.5
185558,118,255.10000000000002
185562,162,560.4000000000004
185563,132,637.0000000000005
185564,72,273.79999999999995
185565,55,152.4
185566,13,73.9
185567,58,335.1
185568,32,59.800000000000004
185569,94,316.59999999999997
185570,19,77.0
185571,59,522.9
185572,27,118.4
185573,6,30.0
185574,110,262.19999999999993
185575,4,26.0
185576,100,249.0
185577,47,140.49999999999997
185578,5,205.6
185579,147,395.90000000000003
185580,65,197.89999999999998
185581,81,352.49999999999994
185583,80,344.90000000000003
185584,58,236.7
185585,65,306.40000000000003
185586,68,299.90000000000003
185587,51,84.20000000000003
185588,9,49.9
185589,118,502.29999999999984
185590,91,332.3
185591,109,257.9000000000001
185592,9,41.0
185593,61,144.40000000000003
185594,15,84.6
185596,16,54.8
185597,72,152.59999999999997
185598,141,491.60000000000025
185599,138,563.2000000000002
185600,154,792.0999999999997
185601,80,208.30000000000004
185602,86,416.10000000000014
185603,60,229.7
185604,21,100.0
185605,107,222.90000000000003
185606,65,168.2
185656,130,349.6000000000002
185657,130,493.7
185658,73,324.9000000000001
185659,27,134.7
185661,60,192.9
185662,102,295.59999999999997
185663,27,135.0
185664,104,307.4000000000001
185665,163,427.49999999999994
185666,90,334.6
185667,46,273.90000000000003
185668,85,417.7
185669,41,178.70000000000002
185670,54,215.4
185671,15,226.0
185672,26,120.0
185673,9,44.400000000000006
185674,57,200.6
185675,80,316.6
185676,50,377.6
185677,105,319.99999999999994
185678,80,203.70000000000002
185680,104,280.8
185681,26,54.30000000000001
185682,28,95.39999999999999
185683,26,105.1
185684,16,38.900000000000006
185685,8,89.5
185686,10,84.9
185687,21,63.7
185688,42,192.1
185689,92,303.79999999999995
185690,76,124.50000000000001
185691,44,259.9
185692,27,75.30000000000001
185693,40,291.4
185694,46,164.00000000000006
185695,30,70.6
185696,33,143.0
185697,49,164.0
185698,58,169.90000000000003
185699,54,101.20000000000002
185700,22,54.199999999999996
185701,19,79.0
185702,32,108.10000000000001
185703,27,107.9
185704,17,83.4
185705,7,26.9
185706,10,47.8
185707,23,296.2
185708,55,203.70000000000002
185709,17,95.60000000000001
185710,22,92.3
185711,32,129.5
185712,15,70.4
185714,56,84.6
185715,47,495.09999999999997
185716,31,82.9
185717,16,60.400000000000006
185718,32,69.79999999999998
185719,12,73.2
185720,7,65.0
185721,9,15.0
185722,6,44.1
185723,5,16.9
185724,4,12.5
185756,71,152.80000000000004
185757,23,57.099999999999994
185758,73,314.3
185759,63,224.20000000000002
185760,84,191.30000000000004
185761,114,355.7599999999999
185762,83,323.59999999999997
185763,32,103.19999999999999
185764,81,455.3
185765,75,119.50000000000007
185766,106,433.6
185767,94,486.99999999999994
185768,118,485.80000000000007
185769,59,312.90999999999997
185770,118,358.2999999999998
185771,22,211.9
185772,129,432.50000000000006
185773,48,257.79999999999995
185774,26,48.9
185775,112,563.9999999999999
185776,93,501.40000000000003
185777,132,480.99999999999983
185778,74,380.5999999999999
185780,10,54.300000000000004
185781,84,309.5
185782,75,151.39999999999995
185783,10,48.6
185784,62,336.6000000000001
